ncbigene_id	name	chr	start	stop
1000	CDH2	18	27932877	28177129
1001	CDH3	16	68644913	68727572
1002	CDH4	20	61252260	61940616
1003	CDH5	16	66366656	66404783
1004	CDH6	5	31193685	31329145
1005	CDH7	18	65750251	65890336
1006	CDH8	16	61640397	62036445
1007	CDH9	5	26880596	27038585
1008	CDH10	5	24487099	24644977
1009	CDH11	16	64943752	65126111
1010	CDH12	5	21750672	22853343
1011	CDH12P2	5	69985198	69985499
1012	CDH13	16	82626822	83800639
1013	CDH15	16	89171747	89195491
1014	CDH16	16	66908121	66918884
1015	CDH17	8	94127161	94217277
1016	CDH18	5	19471295	20575885
1017	CDK2	12	55966829	55972788
1018	CDK3	17	76000905	76005997
1019	CDK4	12	57747726	57752309
1020	CDK5	7	151053814	151057896
1021	CDK6	7	92604920	92836572
1022	CDK7	5	69234794	69277429
1024	CDK8	13	26254124	26405237
1025	CDK9	9	127786033	127790791
1026	CDKN1A	6	36676462	36687331
1027	CDKN1B	12	12717367	12722368
1028	CDKN1C	11	2883217	2885774
1029	CDKN2A	9	21967751	21995323
1030	CDKN2B	9	22002902	22009312
1031	CDKN2C	1	50968705	50974633
1032	CDKN2D	19	10566459	10568978
1033	CDKN3	14	54396872	54420217
1036	CDO1	5	115804732	115816658
1038	CDR1	X	140783259	140784557
1039	CDR2	16	22345935	22374618
1040	CDS1	4	84582930	84651333
1041	CDSN	6	31115086	31120445
1043	CD52	1	26317957	26320522
1044	CDX1	5	150166777	150184557
1045	CDX2	13	27960917	27969336
1046	CDX4	X	73447052	73455170
1047	CLGN	4	140388452	140427647
1048	CEACAM5	19	41708625	41730432
1050	CEBPA	19	33299933	33302563
1051	CEBPB	20	50190582	50192689
1052	CEBPD	8	47736912	47738163
1053	CEBPE	14	23117305	23119254
1054	CEBPG	19	33373708	33382685
1056	CEL	9	133061980	133071860
1057	CELP	9	133082538	133087090
1058	CENPA	2	26786055	26794588
1059	CENPB	20	3783850	3786739
1060	CENPC	4	67468761	67545502
1061	CENPCP1	12	89499941	89503081
1062	CENPE	4	103105810	103198407
1063	CENPF	1	214603194	214664570
1066	CES1	16	55802850	55833126
1068	CETN1	18	580379	582113
1069	CETN2	X	152826993	152830756
1070	CETN3	5	90392256	90409755
1071	CETP	16	56961949	56983844
1072	CFL1	11	65854672	65858179
1073	CFL2	14	34709112	34714592
1074	CFL1P5	5	69312817	69313952
1075	CTSC	11	88293591	88337735
1080	CFTR	7	117480024	117668664
1081	CGA	6	87085497	87095105
1082	CGB3	19	49022868	49024332
1084	CEACAM3	19	41796586	41811553
1085	CEACAMP5	19	42654151	42663016
1086	CEACAMP11	19	43283435	43284345
1087	CEACAM7	19	41673302	41688269
1088	CEACAM8	19	42580242	42595156
1089	CEACAM4	19	41616985	41627086
1090	CEACAMP1	19	42620172	42633135
1091	CEACAMP2	19	42560436	42560794
1092	CEACAMP3	19	41601255	41601502
1093	CEACAMP4	19	43303201	43303497
1094	CEACAMP6	19	42785710	42786620
1095	CEACAMP7	19	42949502	42950414
1096	CEACAMP8	19	43040373	43041273
1097	CEACAMP9	19	43096448	43097359
1098	CEACAMP10	19	43219987	43220898
1101	CHAD	17	50464491	50469880
1102	RCBTB2	13	48488962	48535996
1103	CHAT	10	49609094	49667941
1104	RCC1	1	28506042	28538988
1105	CHD1	5	98853984	98929771
1106	CHD2	15	92900323	93027995
1107	CHD3	17	7884763	7912754
1108	CHD4	12	6570081	6607378
1109	AKR1C4	10	5196836	5218948
1111	CHEK1	11	125624909	125676254
1112	FOXN3	14	89156176	89619164
1113	CHGA	14	92922593	92935292
1114	CHGB	20	5911509	5925352
1116	CHI3L1	1	203178930	203186703
1117	CHI3L2	1	111227079	111243439
1118	CHIT1	1	203216078	203229672
1119	CHKA	11	68052858	68121388
1120	CHKB	22	50578962	50582848
1121	CHM	X	85861179	86047557
1122	CHML	1	241628850	241640368
1123	CHN1	2	174798808	175005380
1124	CHN2	7	29146546	29514334
1128	CHRM1	11	62908674	62921860
1129	CHRM2	7	136868651	137020212
1130	LYST	1	235661030	235883712
1131	CHRM3	1	239386564	239915449
1132	CHRM4	11	46383788	46391775
1133	CHRM5	15	33968496	34067457
1134	CHRNA1	2	174747591	174764471
1135	CHRNA2	8	27459755	27479284
1136	CHRNA3	15	78593051	78620995
1137	CHRNA4	20	63343222	63375470
1138	CHRNA5	15	78565519	78595268
1139	CHRNA7	15	32030461	32173017
1140	CHRNB1	17	7445060	7457709
1141	CHRNB2	1	154567777	154584707
1142	CHRNB3	8	42697365	42737406
1143	CHRNB4	15	78623281	78655585
1144	CHRND	2	232526159	232537906
1145	CHRNE	17	4897770	4905018
1146	CHRNG	2	232539691	232548114
1147	CHUK	10	100188299	100229609
1149	CIDEA	18	12254360	12277594
1152	CKB	14	103519666	103522832
1153	CIRBP	19	1269331	1274879
1154	CISH	3	50606453	50611773
1155	TBCB	19	36114966	36125940
1157	CKBP1	16	46843730	46844653
1158	CKM	19	45306412	45322874
1159	CKMT1B	15	43592856	43599405
1160	CKMT2	5	81233321	81266397
1161	ERCC8	5	60866453	60945069
1163	CKS1B	1	154974680	154979250
1164	CKS2	9	89311194	89316702
1173	AP2M1	3	184174854	184184090
1174	AP1S1	7	101154475	101161275
1175	AP2S1	19	46838166	46850845
1176	AP3S1	5	115841605	115914080
1178	CLC	19	39731254	39738028
1179	CLCA1	1	86468926	86500258
1180	CLCN1	7	143316110	143352082
1181	CLCN2	3	184346184	184361604
1182	CLCN3	4	169620577	169723672
1183	CLCN4	X	10156974	10237659
1184	CLCN5	X	49922595	50099230
1185	CLCN6	1	11806190	11843129
1186	CLCN7	16	1444934	1475027
1187	CLCNKA	1	16022035	16034049
1188	CLCNKB	1	16043781	16057325
1191	CLU	8	27596916	27614699
1192	CLIC1	6	31730580	31737317
1193	CLIC2	X	155276210	155334613
1195	CLK1	2	200853008	200864657
1196	CLK2	1	155262867	155273503
1197	CLK2P1	7	23584715	23586526
1198	CLK3	15	74608371	74630200
1200	TPP1	11	6612767	6619421
1201	CLN3	16	28466652	28492081
1203	CLN5	13	76992080	77005116
1204	CLNS1AP1	6	54485141	54485852
1207	CLNS1A	11	77614529	77637793
1208	CLPS	6	35794981	35797322
1209	CLPTM1	19	44954584	44993340
1211	CLTA	9	36190854	36212058
1212	CLTB	5	176392454	176416568
1213	CLTC	17	59619894	59696955
1215	CMA1	14	24505352	24508264
1230	CCR1	3	46201710	46208312
1232	CCR3	3	46210698	46266705
1233	CCR4	3	32951554	32956348
1234	CCR5	3	46370141	46376205
1235	CCR6	6	167111794	167139140
1236	CCR7	17	40553768	40565471
1237	CCR8	3	39329708	39333679
1238	ACKR2	3	42809444	42867285
1240	CMKLR1	12	108288043	108339346
1241	LTB4R	14	24311501	24318035
1244	ABCC2	10	99782601	99853740
1258	CNGB1	16	57882339	57971127
1259	CNGA1	4	47935014	48016717
1260	CNGA2	X	151734745	151745563
1261	CNGA3	2	98346180	98399153
1262	CNGA4	11	6234712	6245923
1263	PLK3	1	44799951	44805994
1264	CNN1	19	11538774	11550322
1265	CNN2	19	1026607	1039064
1266	CNN3	1	94896956	94927109
1267	CNP	17	41966794	41977739
1268	CNR1	6	88139863	88167348
1269	CNR2	1	23870514	23913361
1270	CNTF	11	58622664	58625732
1271	CNTFR	9	34551431	34590385
1272	CNTN1	12	40692428	41072414
1277	COL1A1	17	50184095	50201648
1278	COL1A2	7	94394894	94431226
1280	COL2A1	12	47972966	48006211
1281	COL3A1	2	188974372	189012745
1282	COL4A1	13	110148962	110307156
1284	COL4A2	13	110307283	110513208
1285	COL4A3	2	227164588	227314791
1286	COL4A4	2	226970292	227164481
1287	COL4A5	X	108439837	108697544
1288	COL4A6	X	108155606	108439492
1289	COL5A1	9	134641788	134844842
1290	COL5A2	2	189031897	189225300
1291	COL6A1	21	45981769	46005047
1292	COL6A2	21	46098070	46132848
1293	COL6A3	2	237324017	237434821
1294	COL7A1	3	48564072	48595328
1295	COL8A1	3	99638593	99799216
1296	COL8A2	1	36095238	36126206
1297	COL9A1	6	70215060	70303083
1298	COL9A2	1	40300486	40317652
1299	COL9A3	20	62817049	62841158
1300	COL10A1	6	116118908	116219936
1301	COL11A1	1	102876472	103108579
1302	COL11A2	6	33162691	33193008
1303	COL12A1	6	75084325	75206261
1305	COL13A1	10	69801834	69959143
1306	COL15A1	9	98943391	99070786
1307	COL16A1	1	31652262	31704161
1308	COL17A1	10	104031285	104085879
1310	COL19A1	6	69866555	70215062
1311	COMP	19	18782772	18791304
1312	COMT	22	19941771	19969974
1314	COPA	1	160288593	160343249
1315	COPB1	11	14457511	14499810
1316	KLF6	10	3775995	3785208
1317	SLC31A1	9	113221543	113264491
1318	SLC31A2	9	113150975	113164139
1325	CORT	1	10450030	10451997
1326	MAP3K8	10	30434020	30461832
1327	COX4I1	16	85799694	85807067
1329	COX5B	2	97646061	97648382
1330	COX5BP1	4	81919880	81920399
1331	COX5BP2	6	136034514	136034885
1332	COX5BP3	7	133727119	133727758
1333	COX5BP4	11	83106487	83106980
1336	COX5BP7	22	39120203	39120563
1337	COX6A1	12	120438112	120440729
1338	COX6A1P1	1	80495888	80496421
1339	COX6A2	16	31427730	31428359
1340	COX6B1	19	35648322	35658781
1342	COX6B1P2	17	48713646	48713867
1343	COX6B1P3	22	40569188	40569680
1345	COX6C	8	99877864	99893706
1346	COX7A1	19	36150921	36152446
1347	COX7A2	6	75237674	75250297
1348	COX7A2P2	4	96902762	96903188
1349	COX7B	X	77899467	77907375
1350	COX7C	5	86617940	86620961
1351	COX8A	11	63974619	63976542
1352	COX10	17	14069503	14208676
1353	COX11	17	54951897	54968784
1355	COX15	10	99694292	99732130
1356	CP	3	149162409	149222007
1357	CPA1	7	130380493	130388107
1358	CPA2	7	130266862	130289797
1359	CPA3	3	148865295	148897202
1360	CPB1	3	148827810	148860186
1361	CPB2	13	46053065	46105032
1362	CPD	17	30378926	30469988
1363	CPE	4	165379007	165498546
1364	CLDN4	7	73830995	73832689
1365	CLDN3	7	73768996	73770269
1366	CLDN7	17	7259902	7263212
1368	CPM	12	68842192	68963468
1369	CPN1	10	100042192	100081868
1370	CPN2	3	194339764	194351386
1371	CPOX	3	98569836	98593683
1373	CPS1	2	210477684	210679106
1374	CPT1A	11	68754619	68844409
1375	CPT1B	22	50568860	50578611
1376	CPT2	1	53196823	53214196
1378	CR1	1	207496156	207641764
1379	CR1L	1	207645132	207723702
1380	CR2	1	207454327	207489891
1381	CRABP1	15	78340352	78348224
1382	CRABP2	1	156699605	156705783
1384	CRAT	9	129094793	129110792
1385	CREB1	2	207529942	207605987
1386	ATF2	2	175072258	175168202
1387	CREBBP	16	3725053	3880726
1388	ATF6B	6	32115263	32128245
1389	CREBL2	12	12611875	12645107
1390	CREM	10	35126829	35212957
1392	CRH	8	66176375	66178463
1393	CRHBP	5	76952854	76981142
1394	CRHR1	17	45784319	45835827
1395	CRHR2	7	30649405	30700102
1396	CRIP1	14	105486885	105488946
1397	CRIP2	14	105472944	105480169
1398	CRK	17	1420692	1456231
1399	CRKL	22	20917406	20953746
1400	CRMP1	4	5820763	5893085
1401	CRP	1	159712288	159714588
1404	HAPLN1	5	83637804	83721209
1406	CRX	19	47821936	47843323
1407	CRY1	12	106991363	107093871
1408	CRY2	11	45847117	45883243
1409	CRYAA	21	43169007	43172809
1410	CRYAB	11	111908563	111923739
1411	CRYBA1	17	29246858	29254493
1412	CRYBA2	2	218990189	218993421
1413	CRYBA4	22	26607981	26630671
1414	CRYBB1	22	26599277	26618103
1415	CRYBB2	22	25211659	25231868
1416	CRYBB2P1	22	25448086	25461677
1417	CRYBB3	22	25194243	25207616
1418	CRYGA	2	208160739	208163588
1419	CRYGB	2	208142572	208146326
1420	CRYGC	2	208128136	208139099
1421	CRYGD	2	208121606	208124523
1423	CRYGFP	2	209145210	209147746
1424	CRYGGP	2	51775257	51775401
1427	CRYGS	3	186538442	186544379
1428	CRYM	16	21258520	21303061
1429	CRYZ	1	74705469	74733114
1430	CRYZP1	7	103087700	103089774
1431	CS	12	56271698	56300329
1432	MAPK14	6	36027710	36122963
1434	CSE1L	20	49046311	49096948
1435	CSF1	1	109910505	109930991
1436	CSF1R	5	150053294	150113364
1437	CSF2	5	132073788	132076169
1438	CSF2RA	X|Y	1268813	1325217
1439	CSF2RB	22	36913573	36940448
1440	CSF3	17	40015439	40017812
1441	CSF3R	1	36466042	36483313
1442	CSH1	17	63894917	63896573
1443	CSH2	17	63872011	63873728
1444	CSHL1	17	63909601	63911279
1445	CSK	15	74782079	74803196
1446	CSN1S1	4	69931061	69946573
1447	CSN2	4	69955255	69965727
1448	CSN3	4	70238380	70251431
1452	CSNK1A1	5	149492981	149551438
1453	CSNK1D	17	82239018	82273749
1454	CSNK1E	22	38290690	38318083
1455	CSNK1G2	19	1941148	1981337
1456	CSNK1G3	5	123512115	123617048
1457	CSNK2A1	20	472497	543789
1459	CSNK2A2	16	58157906	58198105
1460	CSNK2B	6	31666079	31670066
1462	VCAN	5	83471743	83582301
1463	NCAN	19	19211957	19252232
1464	CSPG4	15	75674321	75712847
1465	CSRP1	1	201483529	201507122
1466	CSRP2	12	76858708	76879018
1467	CSRP2P1	3	119530830	119531610
1468	SLC25A10	17	81712283	81721011
1469	CST1	20	23747561	23750934
1470	CST2	20	23823768	23826728
1471	CST3	20	23626705	23637954
1472	CST4	20	23685639	23689037
1473	CST5	20	23875933	23879747
1474	CST6	11	66012007	66013504
1475	CSTA	3	122325247	122341968
1476	CSTB	21	43773949	43776307
1477	CSTF1	20	56392378	56406361
1478	CSTF2	X	100820368	100843533
1479	CSTF3	11	33084583	33161479
1480	CSTP1	20	23918770	23922168
1481	CSTP2	20	23772858	23776168
1482	NKX2-5	5	173232108	173235320
1485	CTAG1B	X	154617608	154619281
1486	CTBS	1	84549610	84574439
1487	CTBP1	4	1211443	1250354
1488	CTBP2	10	124984316	125161038
1489	CTF1	16	30895823	30903559
1490	CCN2	6	131948175	131951371
1491	CTH	1	70411267	70441948
1493	CTLA4	2	203867770	203873964
1495	CTNNA1	5	138753424	138935033
1496	CTNNA2	2	79505053	80648787
1497	CTNS	17	3636458	3663102
1498	CTNNA1P1	5	115389023	115392440
1499	CTNNB1	3	41199421	41240444
1500	CTNND1	11	57761801	57819539
1501	CTNND2	5	10971835	11904445
1503	CTPS1	1	40979695	41012564
1504	CTRB1	16	75218987	75224923
1506	CTRL	16	67929573	67931861
1508	CTSB	8	11842523	11868086
1509	CTSD	11	1752754	1763926
1510	CTSE	1	206009263	206023898
1511	CTSG	14	24573517	24576249
1512	CTSH	15	78921057	78945088
1513	CTSK	1	150796207	150808259
1514	CTSL	9	87726118	87731468
1515	CTSV	9	97029676	97039642
1517	CTSLP2	10	47580670	47583418
1518	CTSLP8	9	87844744	87847423
1519	CTSO	4	155924117	155953865
1520	CTSS	1	150730187	150765777
1521	CTSW	11	65879836	65883740
1522	CTSZ	20	58995184	59007253
1523	CUX1	7	101815990	102283957
1524	CX3CR1	3	39263493	39281734
1525	CXADR	21	17513015	17636212
1527	TEX28	X	154271264	154295355
1528	CYB5A	18	74250845	74291979
1531	CYB5AP3	14	93138006	93138976
1532	CYB5AP4	20	22885489	22886067
1534	CYB561	17	63432303	63446638
1535	CYBA	16	88643288	88651078
1536	CYBB	X	37780058	37813460
1537	CYC1	8	144095075	144097524
1538	CYLC1	X	83861134	83886699
1539	CYLC2	9	102995332	103018487
1540	CYLD	16	50742085	50801934
1543	CYP1A1	15	74719541	74725527
1544	CYP1A2	15	74748844	74756606
1545	CYP1B1	2	38067508	38076150
1548	CYP2A6	19	40843540	40850446
1549	CYP2A7	19	40875438	40885950
1550	CYP2A7P1	19	41024250	41028262
1551	CYP3A7	7	99705035	99735195
1553	CYP2A13	19	41088450	41096194
1555	CYP2B6	19	40991281	41018397
1556	CYP2B7P	19	40924264	40950659
1557	CYP2C19	10	94762680	94855546
1558	CYP2C8	10	95036771	95069496
1559	CYP2C9	10	94938657	94990090
1562	CYP2C18	10	94683728	94736189
1564	CYP2D7	22	42139575	42144482
1565	CYP2D6	22	42126498	42130809
1568	CYP2D8P	22	42149882	42155015
1571	CYP2E1	10	133527362	133539122
1572	CYP2F1	19	41114291	41128380
1573	CYP2J2	1	59893307	59926772
1576	CYP3A4	7	99756966	99784183
1577	CYP3A5	7	99648193	99679995
1578	CYP3A51P	7	99685023	99700119
1579	CYP4A11	1	46929176	46941475
1580	CYP4B1	1	46799045	46819412
1581	CYP7A1	8	58490177	58500162
1582	CYP8B1	3	42872191	42875878
1583	CYP11A1	15	74337761	74367645
1584	CYP11B1	8	142872356	142879824
1585	CYP11B2	8	142910558	142917842
1586	CYP17A1	10	102830530	102837412
1587	ADAM3A	8	39451044	39522988
1588	CYP19A1	15	51208056	51338595
1589	CYP21A2	6	32038414	32041643
1590	CYP21A1P	6	32005635	32008908
1591	CYP24A1	20	54145730	54174031
1592	CYP26A1	10	93073474	93077884
1593	CYP27A1	2	218781732	218815292
1594	CYP27B1	12	57762333	57767077
1595	CYP51A1	7	92112152	92134802
1596	ADAM3B	16	49517645	49518584
1600	DAB1	1	56994777	58546725
1601	DAB2	5	39371676	39424979
1602	DACH1	13	71437965	71868067
1603	DAD1	14	22564906	22589223
1604	CD55	1	207321673	207360965
1605	DAG1	3	49468702	49535617
1606	DGKA	12	55931090	55954022
1607	DGKB	7	14145048	14974857
1608	DGKG	3	186147200	186362233
1609	DGKQ	4	958886	973568
1610	DAO	12	108880029	108901042
1611	DAP	5	10679229	10761233
1612	DAPK1	9	87497227	87708633
1613	DAPK3	19	3958452	3971098
1615	DARS1	2	135905880	135985683
1616	DAXX	6	33318557	33322958
1617	DAZ1	Y	23129354	23199116
1618	DAZL	3	16586791	16605422
1620	BRINP1	9	119166628	119369434
1621	DBH	9	133636362	133659328
1622	DBI	2	119366976	119372542
1623	DBIP2	5	80603161	80603630
1624	DBIP1	6	79436666	79437227
1627	DBN1	5	177456609	177480367
1628	DBP	19	48630029	48637378
1629	DBT	1	100186918	100249863
1630	DCC	18	52340171	53535898
1632	ECI1	16	2239401	2251586
1633	DCK	4	70993648	71030913
1634	DCN	12	91140483	91182816
1635	DCTD	4	182890090	182917610
1636	ACE	17	63477060	63498372
1638	DCT	13	94436810	94549405
1639	DCTN1	2	74361154	74391865
1641	DCX	X	111293778	111412204
1642	DDB1	11	61299450	61333104
1643	DDB2	11	47214968	47239217
1644	DDC	7	50458435	50565459
1645	AKR1C1	10	4963414	4983282
1646	AKR1C2	10	4987774	5017999
1647	GADD45A	1	67685200	67688333
1648	GADD45AP1	12	87820920	87821468
1649	DDIT3	12	57516587	57520516
1650	DDOST	1	20651776	20661368
1652	DDT	22	23971369	23979827
1653	DDX1	2	15591867	15631100
1654	DDX3X	X	41333307	41364471
1655	DDX5	17	64498253	64506865
1656	DDX6	11	118747762	118791695
1657	DMXL1	5	119071001	119249431
1659	DHX8	17	43483974	43544798
1660	DHX9	1	182839346	182887981
1661	DHX9P1	13	76984741	76988968
1662	DDX10	11	108665068	108940926
1663	DDX11	12	31073859	31104798
1665	DHX15	4	24527474	24584553
1666	DECR1	8	90001436	90053632
1667	DEFA1	8	6977648	6980119
1668	DEFA3	8	7015868	7018335
1669	DEFA4	8	6935819	6938305
1670	DEFA5	8	7055303	7056738
1671	DEFA6	8	6924696	6926075
1672	DEFB1	8	6870591	6877935
1673	DEFB4A	8	7894676	7896715
1674	DES	2	219418376	219426733
1675	CFD	19	859663	863640
1676	DFFA	1	10456521	10472528
1677	DFFB	1	3857285	3885428
1678	TIMM8A	X	101345660	101348741
1687	GSDME	7	24698354	24762234
1690	COCH	14	30874495	30890617
1716	DGUOK	2	73926826	73958960
1717	DHCR7	11	71434410	71448392
1718	DHCR24	1	54849626	54887194
1719	DHFR	5	80626225	80654982
1720	DHFRP3	2	82856802	82857768
1723	DHODH	16	72008743	72027658
1725	DHPS	19	12672469	12681879
1727	CYB5R3	22	42617839	42649391
1728	NQO1	16	69709400	69726559
1729	DIAPH1	5	141515015	141619054
1730	DIAPH2	X	96684841	97604996
1731	SEPTIN1	16	30378134	30382829
1733	DIO1	1	53894186	53911085
1734	DIO2	14	80197525	80231056
1735	DIO3	14	101561350	101563451
1736	DKC1	X	154762863	154777688
1737	DLAT	11	112025407	112064403
1738	DLD	7	107891106	107921197
1739	DLG1	3	197042559	197299320
1740	DLG2	11	83455008	85628534
1741	DLG3	X	70444834	70505489
1742	DLG4	17	7187186	7220049
1743	DLST	14	74881912	74903742
1744	DLSTP1	1	75742001	75745012
1745	DLX1	2	172085506	172089673
1746	DLX2	2	172099437	172102899
1747	DLX3	17	49990004	49995223
1748	DLX4	17	49968969	49974958
1749	DLX5	7	97020395	97024830
1750	DLX6	7	97005552	97011039
1755	DMBT1	10	122560676	122643735
1756	DMD	X	31119218	33339459
1757	SARDH	9	133663073	133739957
1758	DMP1	4	87650279	87664356
1759	DNM1	9	128203378	128255243
1760	DMPK	19	45769708	45782489
1761	DMRT1	9	841646	969089
1762	DMWD	19	45782946	45792844
1763	DNA2	10	68414063	68472520
1767	DNAH5	5	13690327	14011828
1768	DNAH6	2	84459571	84819588
1769	DNAH8	6	38715310	39030797
1770	DNAH9	17	11598469	11970167
1773	DNASE1	16	3611736	3665471
1774	DNASE1L1	X	154401235	154412100
1775	DNASE1L2	16	2236443	2238710
1776	DNASE1L3	3	58192256	58210971
1777	DNASE2	19	12875208	12881448
1778	DYNC1H1	14	101964572	102056442
1780	DYNC1I1	7	95772553	96110321
1781	DYNC1I2	2	171687468	171750157
1783	DYNC1LI2	16	66720892	66751608
1785	DNM2	19	10718078	10831902
1786	DNMT1	19	10133345	10194952
1787	TRDMT1	10	17137335	17202065
1788	DNMT3A	2	25227873	25342589
1789	DNMT3B	20	32762384	32809355
1791	DNTT	10	96304433	96338563
1793	DOCK1	10	126905427	127452516
1794	DOCK2	5	169637246	170083381
1795	DOCK3	3	50674926	51384197
1796	DOK1	2	74549104	74557550
1797	DXO	6	31969810	31972289
1798	DPAGT1	11	119096504	119101883
1800	DPEP1	16	89613307	89641539
1801	DPH1	17	2030111	2043897
1802	DPH2	1	43969996	43973368
1803	DPP4	2	161992244	162074214
1804	DPP6	7	153748132	154894284
1805	DPT	1	168695467	168729205
1806	DPYD	1	97077742	97921058
1807	DPYS	8	104379428	104467073
1808	DPYSL2	8	26514030	26658174
1809	DPYSL3	5	147390807	147510067
1810	DR1	1	93345906	93369492
1811	SLC26A3	7	107765468	107803222
1812	DRD1	5	175440035	175444181
1813	DRD2	11	113409604	113475397
1814	DRD3	3	114127579	114199406
1815	DRD4	11	637268	640705
